revenue,vote_average,genre
400134,4,Comedy
25442939,5.8,Drama
224511319,7.2,Action
45056771,5.6,Drama
1492523,7.3,Drama
5249225,6.5,Drama
243000,7.7,Drama
1300000,7.1,Drama
21058000,4,Comedy
11455,7,Drama
124880,5.3,Drama
33700,5.9,Comedy
11171900,5.6,Action
3300000,6,Family
2118871,4.1,Adventure
4864560,3.9,Comedy
4803665,4.5,Comedy
2294357,5.1,Action
8910819,5.2,War
17850711,3.9,Comedy
10198357,5.9,Comedy
1877122,4.4,Thriller
3704408,6,Action
4762337,6.6,Action
17566040,6.4,Comedy
1020063384,6.2,Action
9420546,5.8,Adventure
2141028,4.6,Mystery
4588176,4.6,Action
6134438,3.9,Adventure
3919731,5.6,Action
700000,4.8,Comedy
234748,4.5,Drama
6700000,6.4,Drama
9713500,3.6,Comedy
160829,6,Comedy
1708837,5.7,Drama
2252547,6.8,Action
9938268,3.5,Comedy
2000000,5.2,Drama
369907963,6.7,Drama
24527158,6,Drama
90024292,6.7,Adventure
60700,5,Action
855450,2,Drama
22000000,6.3,Foreign
273137,4.7,Drama
214000,5.2,Romance
7547762,5.9,War
22175908,6.7,Action
90007945,6.1,Action
519876949,7.5,Action
17000000,6.5,Action
5730596,4.7,Action
56100000,6.2,Action
1015339,6.8,Adventure
393970,8,Documentary
68411275,6,Adventure
28023563,5.7,Adventure
604942143,6.2,Action
103504,5.4,Comedy
11666088,5.3,Comedy
8000000,3.1,Comedy
1957000,4.7,Comedy
126463,6.1,Drama
10893246,7.3,Drama
1805884,7.8,Crime
2411594,5.6,Comedy
71000000,5.7,Action
76000000,6,Romance
14353,5.7,Drama
66913939,5.8,Comedy
184770205,7.4,Action
7800000,5.4,Adventure
15000000,7.8,Action
19000000,6.9,Action
1359497,6.8,Comedy
320395,4.4,Horror
50656,6.3,Drama
1328612,5.8,Comedy
1268793,4,Romance
1413000,1,Action
